Price,adj_close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
date,,,,,
2018-06-12,45.38835525512695,45.46625332272547,45.12161371473412,45.17826783713931,67644400
2018-06-13,45.01539993286133,45.529998415304554,44.95402732199158,45.42141222480686,86553600
2018-06-14,45.038997650146484,45.22075980980726,44.9020862209634,45.21603773241758,86440400
2018-06-15,44.576332092285156,44.8879243714088,44.439420660720806,44.85723627067669,246876800
2018-06-18,44.55272674560547,44.666031386199435,44.18920243761086,44.34972064685109,73939600
2018-06-19,43.83274459838867,43.98381858956079,43.303983828342204,43.70291454303261,134314000
2018-06-20,44.023963928222656,44.18920060596678,43.8422017817594,43.98855735509514,82514800
2018-06-21,43.778472900390625,44.46066720310662,43.65572410212739,44.201006976374714,102847600
2018-06-22,43.651004791259766,43.94134953454159,43.599072742622056,43.93426821899007,108801600
2018-06-25,43.00184631347656,43.65099314638365,42.6619288501248,43.29219097930246,126652400
2018-06-26,43.535343170166016,44.03105693694318,43.08920222082273,43.19542917219668,98276800
2018-06-27,43.47161102294922,44.208096749658516,43.44092291703954,43.72418638101309,101141200
2018-06-28,43.78791046142578,43.95550997848145,43.38662035816796,43.45743710624626,69460800
2018-06-29,43.69585418701172,44.186845794265814,43.176537318418475,43.97439552855281,90950800
2018-07-02,44.18449020385742,44.21281907173425,43.29693038467518,43.39135394111396,70925200
2018-07-03,43.41493225097656,44.36622697540329,43.32523082423345,44.32845757447058,55819200
2018-07-05,43.76430892944336,44.002725223185244,43.499930213576576,43.73126158996001,66416800
2018-07-06,44.37095642089844,44.47953896425488,43.71708751596208,43.76901955039826,69940800
2018-07-09,44.987060546875,45.010663727390416,44.68491246191905,44.732122424839176,79026400
2018-07-10,44.932777404785156,45.152305392959924,44.892645147053265,45.017756794182795,63756400
2018-07-11,44.34972381591797,44.798223934989025,44.28598837520287,44.49607580388834,75326000
2018-07-12,45.093284606933594,45.18298605928237,44.6872724357298,44.73920447636443,72164400
2018-07-13,45.16410446166992,45.284490417668366,45.06259961093862,45.1050911025137,50055600
2018-07-16,45.06495666503906,45.47568728682713,44.94928919926209,45.20894938696994,60172400
2018-07-17,45.19242858886719,45.29157059753824,44.66130836977185,44.79113847703972,62138000
2018-07-18,44.94456481933594,45.275041732381744,44.833619435899934,45.27031965596837,65573600
2018-07-19,45.293941497802734,45.45209689229721,44.77698381624712,44.77698381624712,81147200
2018-07-20,45.1900634765625,45.423754037375545,44.8902746500053,45.2703207681167,82704800
2018-07-23,45.23019027709961,45.31281040449239,44.74628010641809,45.01065875105276,63957600
2018-07-24,45.55831527709961,45.71411141659401,45.334065222797534,45.42848516085427,74791600
2018-07-25,45.9879264831543,45.99500779721355,45.423755382579955,45.57247018160259,66839600
2018-07-26,45.84394073486328,46.257034259978134,45.70230722835374,45.93836067127651,76304000
2018-07-27,45.08148193359375,46.07526843405152,44.87375736963597,46.02805846960155,96096000
2018-07-30,44.82891082763672,45.369471634547054,44.63062679730287,45.29865488031646,84118000
2018-07-31,44.918609619140625,45.35530994437471,44.69435956100278,44.9209724588608,157492000
2018-08-01,47.56476593017578,47.626138525018376,46.57570148664053,47.00532045620713,271742800
2018-08-02,48.95513153076172,49.18882577482681,47.293316600858624,47.34760789323687,249616000
2018-08-03,49.09674835205078,49.27378840345483,48.5042520081429,48.87013550142241,133789600
2018-08-06,49.351680755615234,49.394168634135895,48.87957400642397,49.09910191589136,101701600
2018-08-07,48.88901901245117,49.4531864850789,48.80639888305703,49.410698602685784,102349600
2018-08-08,48.92206954956055,49.05425888374201,48.27764474448132,48.638806176044675,90102000
2018-08-09,49.306846618652344,49.51929328647282,48.91027494299363,49.460279922979375,93970400
2018-08-10,49.159976959228516,49.53188234321348,48.95625889225755,49.11970757110333,98444800
2018-08-13,49.47740173339844,49.97011532849168,49.200251013881406,49.581630095853846,103563600
2018-08-14,49.68585968017578,49.87773298190438,49.33290519218512,49.78298189435421,82992000
2018-08-15,49.80192184448242,49.92036248504382,49.34947773005274,49.56030192567116,115230400
2018-08-16,50.53152084350586,50.64759036765416,50.09328899102739,50.15961546611837,114001600
2018-08-17,51.54064178466797,51.62828672278983,50.49362670792674,50.55995319318475,141708000
2018-08-20,51.0384521484375,51.91964735679999,50.95554223843427,51.66381870520836,121150800
2018-08-21,50.93895721435547,51.44825421858862,50.699708383548476,51.35587064881938,104639200
2018-08-22,50.94132995605469,51.25164391525928,50.65470196077252,50.71629341891963,76072400
2018-08-23,51.04554748535156,51.41508169772484,50.83472329421443,50.84656446640167,75532800
2018-08-24,51.204261779785156,51.379551625424924,50.955535696231685,51.308490128285406,73905600
2018-08-27,51.62591552734375,51.81542130649859,51.2445364570589,51.43877726016409,82100400
2018-08-28,52.042816162109375,52.241795568558736,51.85804905404619,51.87936750162545,91107200
2018-08-29,52.81977844238281,52.94059018935531,51.97411428617989,52.14940409234247,109019200
2018-08-30,53.30539321899414,54.07051872797575,52.682394306819354,52.883744837114136,195175200
2018-08-31,53.9212760925293,54.21500650743745,53.535158527037204,53.6559666543442,173360400
2018-09-04,54.09420394897461,54.28844470000517,53.684400386764814,54.106048734719174,109560400
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000
2018-09-06,52.84822463989258,53.8549702632671,52.42183753532365,53.58966072346746,137160000
2018-09-07,52.42183303833008,53.38593806128113,52.28207393714789,52.552118477788824,150479200
2018-09-10,51.718299865722656,52.5521231376733,51.27770045881647,52.33892777751228,158066000
2018-09-11,53.025875091552734,53.13247094287487,51.29900856495267,51.64248569233353,142996000
2018-09-12,52.367347717285156,53.29828943782888,52.07598113256949,53.284077138968904,197114800
2018-09-13,53.63229751586914,54.09184782917725,52.722674165652904,52.947710684106966,166825600
2018-09-14,53.02351379394531,53.734157753846546,52.71083233114026,53.475957982567735,127997200
2018-09-17,51.611690521240234,52.812676640029984,51.46719280683929,52.62317090752562,148780400
2018-09-18,51.69697189331055,52.55211345943383,51.4316624016056,51.59037242560081,126286800
2018-09-19,51.72776412963867,52.023865730627165,51.00054047716211,51.75855985278835,108495200
2018-09-20,52.120994567871094,52.6539775175976,51.912537857553254,52.17074123356856,106435200
2018-09-21,51.55958938598633,52.436049554005606,51.47194083901891,52.29865795357762,384986800
2018-09-24,52.30101776123047,52.41235225527132,51.315594354443164,51.36060237729222,110773600
2018-09-25,52.63265609741211,52.78189247156223,52.04282036510038,52.05466515288594,98217600
2018-09-26,52.21337127685547,53.00218637259011,52.057028764651164,52.350762852927,95938800
2018-09-27,53.28644561767578,53.63940004203078,52.95244213031854,53.018772217071486,120724800
2018-09-28,53.47358322143555,53.497269181508,53.06614711716459,53.24854310635677,91717600
2018-10-01,53.833648681640625,54.34531321172823,53.618089422673734,53.99709737440657,94403200
2018-10-02,54.312137603759766,54.482692408286546,53.68440368051631,53.83126891210051,99152800
2018-10-03,54.97304153442383,55.30467388755188,54.430581367745326,54.49454032674915,114619200
2018-10-04,54.006568908691406,55.03937152166361,53.708096157284366,54.66746614555223,128168000
2018-10-05,53.13010787963867,54.10606134298205,52.25128023622536,53.99946547548334,134322000
2018-10-08,53.006927490234375,53.25091493076167,52.161259546536,52.6373932546599,118655600
2018-10-09,53.74126052856445,53.83601521931259,52.64687005570699,52.976134925197805,107564000
2018-10-10,51.25162887573242,53.618073932849306,51.178196264433616,53.407249758837416,167962400
2018-10-11,50.7991943359375,51.99544563029046,50.294639622092426,50.81577776199736,212497600
2018-10-12,52.61370849609375,52.79610811889631,51.36534296639006,52.2133784994007,161351600
2018-10-15,51.48851776123047,52.54737742537575,51.46719931244083,52.38866739351679,123164000
2018-10-16,52.6231803894043,52.8221634323742,51.3463903017466,51.860422299164966,116736000
2018-10-17,52.39577865600586,52.73925583993557,51.95754677733972,52.658717060301136,91541600
2018-10-18,51.171112060546875,52.05231100307573,50.455729346015886,51.606972892576316,130325200
2018-10-19,51.950435638427734,52.41235343553008,51.5050976522359,51.654334023038835,132314800
2018-10-22,52.26785659790039,52.909806501448585,51.86279160524243,52.06413853844261,115168400
2018-10-23,52.760562896728516,52.883742166023275,50.85840663676069,51.12608362161625,155071200
2018-10-24,50.95079040527344,53.115885022108806,50.82050498666034,52.7297710181552,163702000
2018-10-25,52.06650924682617,52.44078212582718,51.344020575796435,51.571428208874636,119423200
2018-10-26,51.2374267578125,52.15889488542669,50.37754646798605,51.142672067536914,189033600
2018-10-29,50.275691986083984,52.04045707359315,48.81886971884143,51.92201641517613,183742000
2018-10-30,50.52677536010742,50.972109687595996,49.57214413596426,50.01747846345283,146640000
2018-10-31,51.843849182128906,52.22048963772543,51.31323368989243,51.37482515035734,153435600
2018-11-01,52.6397705078125,52.672933750103226,51.35824161907388,51.88885711024781,233292800
2018-11-02,49.14813232421875,50.60968954752682,48.66252492433643,49.638478362284054,365314800
2018-11-05,47.752906799316406,48.416175251111405,46.94277307848563,48.39485679873955,264654800
2018-11-06,48.26930618286133,48.49434270740384,47.77659261786653,47.83107430781383,127531600
2018-11-07,49.733219146728516,49.7592762295597,48.354572111579515,48.79043275664564,133697600
2018-11-08,49.5597038269043,49.947165100246615,49.146090921602585,49.9138861511166,101450400
2018-11-09,48.6041145324707,48.97018295136626,48.076402922214434,48.860839393714286,137463200
2018-11-12,46.15572738647461,47.50590970224583,46.06539725338494,47.3038566025874,204542000
2018-11-13,45.694580078125,46.87123323822036,45.50916824088011,45.55195754100879,187531600
2018-11-14,44.403831481933594,46.2294262088426,44.197023165599184,46.091555206997754,243204000
2018-11-15,45.49965286254883,45.632768656041364,44.42758831620002,44.78177425949028,185915200
2018-11-16,46.003597259521484,46.34589712406459,45.036128252088695,45.283342805851085,147713200
2018-11-19,44.18037796020508,45.33088300072915,43.97357330630078,45.16448824315479,167701200
2018-11-20,42.06953430175781,43.13684385464393,41.720103471884805,42.39994806836374,271300800
2018-11-21,42.02199172973633,42.851593398381944,41.967319942049606,42.72322913338936,124496800
2018-11-23,40.954673767089844,41.97919739438339,40.90951233353466,41.58460159031392,94496000
2018-11-26,41.508544921875,41.58698895011725,40.47213851794213,41.4182184024633,179994000
2018-11-27,41.41822052001953,41.544205400782865,40.61952193278607,40.76927542423755,165549600
2018-11-28,43.01085662841797,43.09405219512892,41.582230205975,42.01010503821361,184250000
2018-11-29,42.680442810058594,43.45299327942676,42.240681861257066,43.419714327370095,167080000
2018-11-30,42.449851989746094,42.86584056752836,42.08140423828386,42.85633022598483,158126000
2018-12-03,43.933170318603516,43.96169410234924,43.07504476195522,43.84759534023209,163210000
2018-12-04,42.000606536865234,43.35554074806286,41.90076966100167,43.01324081531094,165377200
2018-12-06,41.53230667114258,41.546568558651884,40.51016241642234,40.82868999457398,172393600
2018-12-07,40.051395416259766,41.47764246156186,40.00623034615046,41.23993462067818,169126400
2018-12-10,40.31525802612305,40.43173256632472,38.82482859822035,39.221800323817405,248104000
2018-12-11,40.08467102050781,40.83582497833246,39.69720611155068,40.8049254280497,189126800
2018-12-12,40.19639205932617,40.86672619637411,40.17737499929975,40.505409310138816,142510800
2018-12-13,40.63615417480469,41.02124333876003,40.30336465250625,40.526810600535384,127594400
2018-12-14,39.335899353027344,40.1916491802834,39.28835850198743,40.17263211444055,162814800
2018-12-17,38.96982192993164,40.018114322657276,38.68219386191158,39.32875944469472,177151600
2018-12-18,39.47615051269531,39.823201996322894,39.07679937665217,39.312131490416945,135366000
2018-12-19,38.24480438232422,39.804166830759186,37.816929655099294,39.459491276959305,196189200
2018-12-20,37.27972412109375,38.534821331791626,36.9160313854446,38.128339295230404,259092000
2018-12-21,35.829689025878906,37.59585953806202,35.56821267070731,37.2868387300115,382978400
2018-12-24,34.90263748168945,36.02461861269077,34.8455863026589,35.216409898524326,148676800
2018-12-26,37.360530853271484,37.37479273954162,34.8764853105482,35.252064033237325,234330000
2018-12-27,37.11808395385742,37.26546530568134,35.67282323756634,37.044395091512655,212468400
2018-12-28,37.137088775634766,37.68144167172036,36.73774141053779,37.43897869883537,169165600
2018-12-31,37.496028900146484,37.88111436747767,37.196514756992805,37.6838164623134,140014000
2019-01-02,37.538818359375,37.759888517261295,36.66167592649953,36.81856395762742,148158800
2019-01-03,33.7996711730957,34.63877937995314,33.75450611274441,34.225166520409374,365248800
2019-01-04,35.24256134033203,35.311498641777554,34.18238645663675,34.35591215580835,234428400
2019-01-07,35.16411209106445,35.37805128112703,34.681565561258495,35.3471481073425,219111200
2019-01-08,35.83445739746094,36.08880653095804,35.30436992220377,35.55158448343476,164101200
2019-01-09,36.4429817199707,36.73298552202173,35.56821876942101,35.96281095519444,180396400
2019-01-10,36.5594596862793,36.59986957627264,35.8605981869204,36.25043882659319,143122800
2019-01-11,36.20051193237305,36.535680732984765,36.015100176105385,36.34076226258162,108092800
2019-01-14,35.65618133544922,35.9580713530203,35.47076948267563,35.85823448053716,129756800
2019-01-15,36.38594055175781,36.46200517390876,35.66806186445189,35.72035787905168,114843600
2019-01-16,36.83045196533203,37.053897907115854,36.369298192226466,36.388315253988246,122278800
2019-01-17,37.04914093017578,37.47701573113926,36.43109914799148,36.65454507889094,119284800
2019-01-18,37.277339935302734,37.52930962970912,37.077662621334206,37.43897950260748,135004000
2019-01-22,36.44061279296875,37.25594894751966,36.278969574791795,37.17988432442107,121576000
2019-01-23,36.58798599243164,36.87798981327915,36.06027435955394,36.64265777360124,92522400
2019-01-24,36.29798126220703,36.72110086684965,36.069783799569784,36.633150139284595,101766000
2019-01-25,37.50078201293945,37.58873636724454,36.683070210489795,36.95880850768255,134142000
2019-01-28,37.15373229980469,37.160863244101265,36.52618381177193,37.03249899249603,104768400
2019-01-29,36.768638610839844,37.58873337454473,36.633147058879665,37.14184157601951,166348800
2019-01-30,39.28121566772461,39.495151246226506,38.087921443945866,38.805800046935204,244439200
2019-01-31,39.56410598754883,40.17263767013953,39.117213946274745,39.48566194027402,162958400
2019-02-01,39.58310317993164,40.16786232651912,39.44285282376112,39.68769519044533,130672400
2019-02-04,40.707462310791016,40.8049233830398,39.76376201843734,39.79466519430484,125982000
2019-02-05,41.403953552246094,41.61789280375876,40.96895135781865,41.090181061348616,144406400
2019-02-06,41.41822052001953,41.734372421959264,41.08780672624007,41.51567798996915,112958400
2019-02-07,40.63378143310547,41.346905000195044,40.49115526883394,40.98083287122734,126966800
2019-02-08,40.68152618408203,40.74120801805574,40.206457474282914,40.34253380423419,95280000
2019-02-11,40.44756317138672,40.87250110070133,40.40459400749151,40.83430385989045,83973600
2019-02-12,40.796112060546875,40.82237221177081,40.51202596349423,40.60751907825849,89134000
2019-02-13,40.62661361694336,41.17568718212781,40.564545825038614,40.91547527726699,89960800
2019-02-14,40.774627685546875,40.88444021472851,40.4356353224416,40.514415776518796,87342800
2019-02-15,40.68390655517578,40.98947721171357,40.5239596992294,40.88205065386177,98507200
2019-02-19,40.805660247802734,40.92741351587097,40.46189595684812,40.51441626019325,75891200
2019-02-20,41.06826400756836,41.37622431606571,40.81998917675937,40.86773391621993,104457600
2019-02-21,40.836692810058594,41.149425001369984,40.65526136696296,41.01335232972067,68998800
2019-02-22,41.29265213012695,41.29981365610887,40.91307668233055,40.96082140310622,75652800
2019-02-25,41.59345626831055,41.98496889280759,41.526612916032235,41.576747251585715,87493600
2019-02-26,41.6173210144043,41.84888673322697,41.34039653624892,41.469311288319616,68280800
2019-02-27,41.74623489379883,41.77727060333604,41.235358701842735,41.349950409662185,111341600
2019-02-28,41.33563232421875,41.75579472169711,41.280726062799076,41.61494648285592,112861600
2019-03-01,41.770111083984375,41.81308024446465,41.273557920974135,41.60538868343181,103544800
2019-03-04,41.98019790649414,42.4337783274615,41.53138940887495,41.94200066357132,109744800
2019-03-05,41.90380859375,42.01601073200636,41.667467222014054,42.001687674814484,78949600
2019-03-06,41.66268539428711,41.89425114434941,41.52422313653002,41.69849302875482,83241600
2019-03-07,41.180458068847656,41.64358960039428,41.06586998808738,41.5075132948063,99185600
2019-03-08,41.27833938598633,41.31653662922078,40.464278397663925,40.660036537223284,95997600
2019-03-11,42.708309173583984,42.76082946689261,41.860830238999526,41.894251912678726,128044000
2019-03-12,43.18815994262695,43.60831871063706,42.820517833264546,42.97091720915733,129870400
2019-03-13,43.3791389465332,43.75871447631922,43.19054234110201,43.50805008474166,124130000
2019-03-14,43.861358642578125,43.94969020617458,43.582048184337154,43.90194183982453,94318000
2019-03-15,44.43192672729492,44.720788381391955,43.86375819430227,44.12874565980989,156171600
2019-03-18,44.885501861572266,44.97382978489912,44.353137432236814,44.35552703623312,104879200
2019-03-19,44.5297966003418,45.117067277020425,44.384172822489425,44.96428197260884,126585600
2019-03-20,44.91893005371094,45.23643780274211,44.1000935130117,44.458184466291875,124140800
2019-03-21,46.573307037353516,46.8693301940771,45.31282721306185,45.362961547719905,204136800
2019-03-22,45.60886001586914,47.19400944183324,45.54440261273044,46.63299872369865,169630800
2019-03-25,45.05738830566406,45.83086236441141,44.54651207027704,45.718660250980165,175381200
2019-03-26,44.59187698364258,46.0457292118618,44.06429161696405,45.754481573825046,199202000
2019-03-27,44.99293518066406,45.3008917993861,44.53457919508104,45.05977853422682,119393600
2019-03-28,45.05261993408203,45.253150007800876,44.768533841635445,45.10752619750009,83121600
2019-03-29,45.346256256103516,45.37729197510996,45.00964984172448,45.31761014175297,94256000
2019-04-01,45.654212951660156,45.759249910216006,44.97145268625358,45.74970242041629,111448000
2019-04-02,46.31787872314453,46.42291933375251,45.608858244230724,45.61840573488142,91062800
2019-04-03,46.6353874206543,46.90992240513501,46.11018435743706,46.13405854856153,93087200
2019-04-04,46.716548919677734,46.87888174561078,46.10779353704933,46.50169215026725,76457200
2019-04-05,47.0292854309082,47.053159621705504,46.77384543159934,46.897984666903184,74106400
2019-04-08,47.76933288574219,47.80036495686794,46.871715930873805,46.89081455147626,103526800
2019-04-09,47.62609100341797,48.425828825713914,47.561633619701,47.821849115932814,143072800
2019-04-10,47.89347839355469,47.92212815174793,47.31098309372453,47.43034676524087,86781200
2019-04-11,47.49479675292969,47.984188458280926,47.37304713835903,47.94838081949238,83603200
2019-04-12,47.4756965637207,47.77888125198127,46.8406847198041,47.55447700914382,111042800
2019-04-15,47.56163787841797,47.70965127808389,47.27039028762013,47.40646659401936,70146400
