Price,Adj Close,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META,META
Date,,,,,,
2016-01-04,101.59369659423828,102.22000122070312,102.23999786376953,99.75,101.94999694824219,37912400
2016-01-05,102.10057830810547,102.7300033569336,103.70999908447266,101.66999816894531,102.88999938964844,23258200
2016-01-06,102.339111328125,102.97000122070312,103.7699966430664,100.9000015258789,101.12999725341797,25096200
2016-01-07,97.32006072998047,97.91999816894531,101.43000030517578,97.30000305175781,100.5,45172900
2016-01-08,96.73365783691406,97.33000183105469,100.5,97.02999877929688,99.87999725341797,35402300
2016-01-11,96.91255950927734,97.51000213623047,98.5999984741211,95.38999938964844,97.91000366210938,29932400
2016-01-12,98.76116180419922,99.37000274658203,99.95999908447266,97.55000305175781,99.0,28395400
2016-01-13,94.85526275634766,95.44000244140625,100.58000183105469,95.20999908447266,100.58000183105469,33410600
2016-01-14,97.76729583740234,98.37000274658203,98.87000274658203,92.44999694824219,95.8499984741211,48658600
2016-01-15,94.38812255859375,94.97000122070312,96.37999725341797,93.54000091552734,93.9800033569336,46132800
2016-01-19,94.67634582519531,95.26000213623047,97.41999816894531,93.91999816894531,96.52999877929688,30998300
2016-01-20,93.77192687988281,94.3499984741211,95.0,89.37000274658203,92.83000183105469,59051400
2016-01-21,93.58308410644531,94.16000366210938,95.98999786376953,92.62000274658203,94.91000366210938,30518900
2016-01-22,97.33992767333984,97.94000244140625,98.06999969482422,95.48999786376953,96.41000366210938,30495400
2016-01-25,96.4156265258789,97.01000213623047,99.4800033569336,96.93000030517578,98.72000122070312,32482000
2016-01-26,96.74359893798828,97.33999633789062,97.87999725341797,95.66000366210938,97.76000213623047,26877100
2016-01-27,93.87129974365234,94.44999694824219,97.8499984741211,94.2300033569336,97.79000091552734,58699400
2016-01-28,108.44149017333984,109.11000061035156,110.33999633789062,104.80999755859375,107.19999694824219,107475300
2016-01-29,111.52249908447266,112.20999908447266,112.83999633789062,108.83999633789062,108.98999786376953,62739500
2016-02-01,114.38484954833984,115.08999633789062,115.72000122070312,112.01000213623047,112.2699966430664,46132700
2016-02-02,113.90779876708984,114.61000061035156,117.58999633789062,113.19999694824219,114.80000305175781,59778600
2016-02-03,111.99955749511719,112.69000244140625,115.33999633789062,109.75,115.2699966430664,56919300
2016-02-04,109.81301879882812,110.48999786376953,111.94000244140625,109.25,111.80000305175781,38890200
2016-02-05,103.43238067626953,104.06999969482422,109.58000183105469,103.18000030517578,109.51000213623047,76894700
2016-02-08,99.13883972167969,99.75,102.68000030517578,97.45999908447266,100.41000366210938,71229700
2016-02-09,98.93012237548828,99.54000091552734,102.4000015258789,96.81999969482422,97.13999938964844,62709000
2016-02-10,100.38118743896484,101.0,103.25,100.23999786376953,101.55000305175781,45179400
2016-02-11,101.28559875488281,101.91000366210938,105.11000061035156,98.87999725341797,99.5999984741211,43670600
2016-02-12,101.3849868774414,102.01000213623047,104.23999786376953,101.08999633789062,103.73999786376953,36176800
2016-02-16,100.9874496459961,101.61000061035156,103.93000030517578,100.23999786376953,103.80000305175781,45687200
2016-02-17,104.5554428100586,105.19999694824219,105.72000122070312,100.4000015258789,102.0199966430664,44073400
2016-02-18,102.83605194091797,103.47000122070312,106.0,103.02999877929688,105.80000305175781,29593500
2016-02-19,103.92930603027344,104.56999969482422,105.0199966430664,102.05999755859375,102.55000305175781,32404500
2016-02-22,106.5034408569336,107.16000366210938,108.25,105.33999633789062,105.48999786376953,35709700
2016-02-23,104.8138427734375,105.45999908447266,107.47000122070312,105.12000274658203,106.8499984741211,25319300
2016-02-24,106.22514343261719,106.87999725341797,106.94999694824219,102.73999786376953,104.20999908447266,34412400
2016-02-25,107.4078598022461,108.06999969482422,108.06999969482422,105.61000061035156,107.11000061035156,29906300
2016-02-26,107.25878143310547,107.91999816894531,109.44999694824219,107.16000366210938,108.69999694824219,26686200
2016-02-29,106.2649154663086,106.91999816894531,108.91000366210938,106.75,107.5999984741211,32779000
2016-03-01,109.14714813232422,109.81999969482422,109.81999969482422,107.5999984741211,107.83000183105469,26817300
2016-03-02,109.2763442993164,109.94999694824219,110.55000305175781,108.7699966430664,109.68000030517578,25670200
2016-03-03,108.90861511230469,109.58000183105469,110.30000305175781,108.54000091552734,110.25,21353100
2016-03-04,107.72589874267578,108.38999938964844,110.05000305175781,107.93000030517578,110.05000305175781,24938900
2016-03-07,105.08219909667969,105.7300033569336,108.06999969482422,104.72000122070312,108.06999969482422,31436400
2016-03-08,105.2809829711914,105.93000030517578,107.37000274658203,104.4000015258789,104.77999877929688,25617000
2016-03-09,106.85130310058594,107.51000213623047,107.51000213623047,105.48999786376953,106.69999694824219,20493300
2016-03-10,106.66246032714844,107.31999969482422,108.66000366210938,105.7699966430664,107.91000366210938,24854300
2016-03-11,108.73965454101562,109.41000366210938,109.41999816894531,107.91999816894531,108.4800033569336,20697600
2016-03-14,109.21671295166016,109.88999938964844,110.33000183105469,108.7699966430664,109.27999877929688,17249400
2016-03-15,109.99192810058594,110.66999816894531,110.83000183105469,108.83999633789062,109.11000061035156,17618500
2016-03-16,111.49268341064453,112.18000030517578,112.5,110.0999984741211,110.48999786376953,24744800
2016-03-17,110.33978271484375,111.0199966430664,112.69000244140625,110.7300033569336,112.1500015258789,24241200
2016-03-18,110.76715087890625,111.44999694824219,112.41999816894531,110.2699966430664,111.55999755859375,36256900
2016-03-21,111.16470336914062,111.8499984741211,112.37000274658203,111.02999877929688,111.66000366210938,18448000
2016-03-22,111.56226348876953,112.25,112.87999725341797,111.16999816894531,111.36000061035156,19001100
2016-03-23,111.85047912597656,112.54000091552734,113.19000244140625,112.0,112.01000213623047,18562000
2016-03-24,112.35736083984375,113.05000305175781,113.08999633789062,111.68000030517578,112.12999725341797,17839100
2016-03-28,112.9934310913086,113.69000244140625,114.58999633789062,112.94999694824219,113.31999969482422,21351800
2016-03-29,115.42842102050781,116.13999938964844,116.31999969482422,113.63999938964844,113.83000183105469,29825300
2016-03-30,113.99723052978516,114.69999694824219,116.98999786376953,114.36000061035156,116.7300033569336,33235200
2016-03-31,113.40090942382812,114.0999984741211,115.01000213623047,113.7699966430664,114.69999694824219,21207500
2016-04-01,115.34891510009766,116.05999755859375,116.16999816894531,113.3499984741211,113.75,24760500
2016-04-04,111.86042022705078,112.55000305175781,114.55000305175781,111.61000061035156,114.06999969482422,48487900
2016-04-05,111.53243255615234,112.22000122070312,113.31999969482422,111.9000015258789,112.11000061035156,22962400
2016-04-06,113.0133056640625,113.70999908447266,113.80999755859375,112.41999816894531,112.47000122070312,20814600
2016-04-07,112.9437255859375,113.63999938964844,114.88999938964844,113.06999969482422,113.79000091552734,20714500
2016-04-08,109.9521713256836,110.62999725341797,114.33000183105469,109.9000015258789,114.25,48497800
2016-04-11,108.32221984863281,108.98999786376953,110.91000366210938,108.7699966430664,110.69999694824219,39762300
2016-04-12,109.93229675292969,110.61000061035156,111.16000366210938,108.98999786376953,109.33999633789062,26248100
2016-04-13,109.83291625976562,110.51000213623047,112.6500015258789,106.5199966430664,112.2300033569336,88227400
2016-04-14,110.16088104248047,110.83999633789062,112.04000091552734,110.26000213623047,110.62000274658203,28473300
2016-04-15,108.96824645996094,109.63999938964844,110.97000122070312,109.19999694824219,110.79000091552734,20922800
2016-04-18,109.77328491210938,110.44999694824219,110.80999755859375,109.19999694824219,109.73999786376953,21167200
2016-04-19,111.60200500488281,112.29000091552734,112.44999694824219,109.16000366210938,111.0999984741211,30210500
2016-04-20,111.7312240600586,112.41999816894531,113.2699966430664,111.55999755859375,112.43000030517578,21027900
2016-04-21,112.74496459960938,113.44000244140625,114.04000091552734,112.30999755859375,112.55000305175781,20875200
2016-04-22,109.88259887695312,110.55999755859375,111.75,109.01000213623047,111.20999908447266,38458200
2016-04-25,109.42542266845703,110.0999984741211,110.66999816894531,109.06999969482422,109.87000274658203,21017900
2016-04-26,108.0936279296875,108.76000213623047,110.5,108.1500015258789,110.48999786376953,22521500
2016-04-27,108.22283935546875,108.88999938964844,108.94000244140625,106.30999755859375,107.94000244140625,52213100
2016-04-28,116.01480865478516,116.7300033569336,120.79000091552734,116.2300033569336,119.58000183105469,87110100
2016-04-29,116.8595962524414,117.58000183105469,117.83999633789062,115.83999633789062,116.81999969482422,37140600
2016-05-02,117.84353637695312,118.56999969482422,118.7300033569336,116.56999969482422,117.83000183105469,28095200
2016-05-03,116.71051025390625,117.43000030517578,118.16000366210938,117.0199966430664,117.5199966430664,24117500
2016-05-04,117.33663940429688,118.05999755859375,118.30000305175781,116.56999969482422,116.61000061035156,23448400
2016-05-05,117.08818054199219,117.80999755859375,118.9800033569336,117.25,118.04000091552734,22056700
2016-05-06,118.75788116455078,119.48999786376953,119.63999938964844,117.11000061035156,117.16000366210938,26395600
2016-05-09,118.5094223022461,119.23999786376953,120.27999877929688,118.9000015258789,119.54000091552734,21138100
2016-05-10,119.76170349121094,120.5,120.5,119.0,119.62000274658203,23220000
2016-05-11,118.7876968383789,119.5199966430664,121.08000183105469,119.41999816894531,120.41000366210938,22038400
2016-05-12,119.54304504394531,120.27999877929688,120.83999633789062,118.9000015258789,119.9800033569336,22035500
2016-05-13,119.075927734375,119.80999755859375,120.63999938964844,119.68000030517578,120.37999725341797,18124300
2016-05-16,117.94291687011719,118.66999816894531,119.61000061035156,117.3499984741211,119.37999725341797,31247800
